Timestamp,Loss,Accuracy,Recall,Precision,F1_metric,AUC,Epochs,Batch_size
2022-04-22 18:15:24,387.5069580078125,0.6326137781143188,0.12798766791820526,0.12798766791820526,0.12351188063621521,0.5015433430671692,1,64
2022-04-22 18:15:53,444.3619079589844,0.7530840635299683,0.2606014013290405,0.2606014013290405,0.2617734372615814,0.5795938968658447,1,64
2022-04-22 18:16:44,636.6156616210938,0.793562114238739,0.24595220386981964,0.24595220386981964,0.24146533012390137,0.5690036416053772,5,64
